Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,38.500000,41.279999,38.500000,41.230000,41.230000,9283000
2020-01-03,40.000000,41.650002,39.689999,40.889999,40.889999,4870000
2020-01-06,40.549999,40.740002,39.610001,40.090000,40.090000,4245400
2020-01-07,40.709999,41.610001,39.810001,41.209999,41.209999,4806300
2020-01-08,40.630001,41.130001,40.060001,40.500000,40.500000,5281500
2020-01-09,41.139999,41.849998,39.599998,39.660000,39.660000,5636500
2020-01-10,40.250000,40.250000,37.810001,38.419998,38.419998,10206500
2020-01-13,39.009998,39.660000,38.750000,39.349998,39.349998,5539900
2020-01-14,39.369999,39.369999,37.680000,38.020000,38.020000,10481200
2020-01-15,37.939999,39.139999,37.889999,38.669998,38.669998,6682700
2020-01-16,39.099998,40.270000,38.970001,39.509998,39.509998,6198700
2020-01-17,39.840000,40.459999,39.189999,39.430000,39.430000,4863900
2020-01-21,38.580002,39.639999,38.290001,39.340000,39.340000,4992200
2020-01-22,39.950001,40.740002,38.669998,38.790001,38.790001,4776900
2020-01-23,38.250000,38.650002,37.639999,38.369999,38.369999,5169400
2020-01-24,38.500000,38.990002,36.580002,37.340000,37.340000,5301900
2020-01-27,35.509998,37.040001,35.299999,36.590000,36.590000,7780100
2020-01-28,37.299999,37.400002,36.630001,36.959999,36.959999,3040600
2020-01-29,37.509998,37.509998,36.610001,36.740002,36.740002,1673000
2020-01-30,35.650002,36.000000,34.599998,35.930000,35.930000,7195800
2020-01-31,35.730000,35.820000,34.619999,35.220001,35.220001,4919000
2020-02-03,35.000000,35.970001,34.349998,35.790001,35.790001,7039100
2020-02-04,36.430000,37.290001,36.259998,36.509998,36.509998,6504300
2020-02-05,37.090000,37.090000,35.209999,35.720001,35.720001,4953000
2020-02-06,36.270000,36.950001,36.009998,36.380001,36.380001,5644000
2020-02-07,36.209999,36.209999,34.000000,34.279999,34.279999,10138800
2020-02-10,34.500000,35.369999,34.250000,34.500000,34.500000,11215600
2020-02-11,34.950001,36.299999,34.740002,36.000000,36.000000,8975100
2020-02-12,36.570000,37.080002,36.000000,36.810001,36.810001,5152000
2020-02-13,36.200001,37.720001,36.000000,37.419998,37.419998,6320100
2020-02-14,37.299999,37.639999,36.930000,37.119999,37.119999,4137600
2020-02-18,37.000000,37.080002,36.110001,36.439999,36.439999,6619100
2020-02-19,36.820000,37.419998,36.689999,37.130001,37.130001,4194700
2020-02-20,37.119999,37.680000,35.959999,36.320000,36.320000,5855600
2020-02-21,36.060001,36.250000,34.410000,34.570000,34.570000,11399000
2020-02-24,33.000000,33.980000,32.900002,33.139999,33.139999,15338200
2020-02-25,34.180000,34.259998,32.779999,32.799999,32.799999,12772600
2020-02-26,33.020000,34.900002,33.020000,34.529999,34.529999,9441800
2020-02-27,34.080002,35.840000,33.900002,35.180000,35.180000,13402100
2020-02-28,34.000000,35.840000,33.849998,35.779999,35.779999,7468600
2020-03-02,37.000000,37.570000,36.459999,37.509998,37.509998,9240300
2020-03-03,37.500000,37.619999,35.400002,35.790001,35.790001,6544900
2020-03-04,36.430000,36.480000,35.759998,36.290001,36.290001,5476700
2020-03-05,35.700001,37.349998,35.549999,36.119999,36.119999,8622400
2020-03-06,35.740002,36.779999,35.290001,36.759998,36.759998,7009100
2020-03-09,35.009998,37.480000,34.790001,36.509998,36.509998,9547500
2020-03-10,37.139999,38.139999,36.700001,37.689999,37.689999,13048100
2020-03-11,35.500000,37.279999,34.669998,35.060001,35.060001,19546600
2020-03-12,33.900002,34.200001,32.500000,32.810001,32.810001,13354500
2020-03-13,34.500000,34.650002,32.959999,33.759998,33.759998,9429600
2020-03-16,31.139999,33.480000,30.200001,32.189999,32.189999,8836400
2020-03-17,32.790001,34.060001,31.650000,33.389999,33.389999,6050900
2020-03-18,31.559999,32.790001,31.000000,31.770000,31.770000,6655400
2020-03-19,31.549999,33.840000,31.410000,33.799999,33.799999,7070300
2020-03-20,34.000000,35.740002,33.380001,33.570000,33.570000,6836500
2020-03-23,34.150002,34.750000,32.660000,34.099998,34.099998,5547200
2020-03-24,35.049999,36.130001,34.759998,36.049999,36.049999,6223000
2020-03-25,35.849998,38.779999,35.799999,37.259998,37.259998,8268200
2020-03-26,37.020000,38.480000,36.709999,37.009998,37.009998,6214400
2020-03-27,36.200001,36.200001,34.720001,35.320000,35.320000,11250400
2020-03-30,35.529999,36.160000,35.240002,35.630001,35.630001,7140100
