Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,2.490000,2.540000,2.370000,2.390000,2.390000,117400
2020-01-03,2.360000,2.461000,2.310000,2.460000,2.460000,103000
2020-01-06,2.370000,2.530000,2.370000,2.510000,2.510000,7900
2020-01-07,2.530000,2.610000,2.530000,2.600000,2.600000,18600
2020-01-08,2.380000,2.600000,2.370000,2.520000,2.520000,19900
2020-01-09,2.530000,2.620000,2.510000,2.560000,2.560000,54000
2020-01-10,2.625000,2.625000,2.440000,2.440000,2.440000,119200
2020-01-13,2.410000,2.420000,2.330000,2.390000,2.390000,55000
2020-01-14,2.360000,2.410000,2.360000,2.380000,2.380000,15700
2020-01-15,2.370000,2.425000,2.370000,2.400000,2.400000,25100
2020-01-16,2.390000,2.540000,2.390000,2.400000,2.400000,187400
2020-01-17,2.460000,2.460000,2.400000,2.400000,2.400000,39500
2020-01-21,2.390000,2.390000,2.250000,2.290000,2.290000,41200
2020-01-22,2.280000,2.344000,2.260000,2.260000,2.260000,25200
2020-01-23,2.250000,2.300000,2.250000,2.250000,2.250000,17700
2020-01-24,2.250000,2.250000,2.130000,2.200000,2.200000,75800
2020-01-27,2.120000,2.120000,2.031000,2.040000,2.040000,29500
2020-01-28,2.010000,2.160000,2.007000,2.110000,2.110000,29000
2020-01-29,2.150000,2.170000,2.110000,2.170000,2.170000,31300
2020-01-30,2.150000,2.180000,2.120000,2.140000,2.140000,13400
2020-01-31,2.140000,2.140000,1.910000,1.920000,1.920000,14900
2020-02-03,1.840000,1.900000,1.840000,1.855000,1.855000,32400
2020-02-04,1.900000,1.930000,1.860000,1.900000,1.900000,19400
2020-02-05,1.913000,1.980000,1.900000,1.910000,1.910000,25100
2020-02-06,1.967000,1.990000,1.930000,1.980000,1.980000,20100
2020-02-07,1.960000,1.980000,1.910000,1.980000,1.980000,22500
2020-02-10,1.910000,1.930000,1.910000,1.920000,1.920000,10600
2020-02-11,1.940000,1.940000,1.920000,1.925000,1.925000,17500
2020-02-12,1.940000,1.965000,1.940000,1.940000,1.940000,60500
2020-02-13,1.955000,1.960000,1.850000,1.850000,1.850000,46600
2020-02-14,1.890000,1.892000,1.850000,1.850000,1.850000,29500
2020-02-18,1.905000,1.905000,1.860000,1.860000,1.860000,29500
2020-02-19,1.850000,1.960000,1.850000,1.850000,1.850000,42800
2020-02-20,1.860000,1.910000,1.860000,1.880000,1.880000,23500
2020-02-21,1.895000,1.895000,1.810000,1.810000,1.810000,133200
2020-02-24,1.810000,1.850000,1.740000,1.750000,1.750000,36200
2020-02-25,1.820000,1.820000,1.650000,1.650000,1.650000,59700
2020-02-26,1.680000,1.680000,1.560000,1.620000,1.620000,99400
2020-02-27,1.655000,1.655000,1.500000,1.590000,1.590000,50700
2020-02-28,1.520000,1.600000,1.520000,1.580000,1.580000,7600
2020-03-02,1.540000,1.640000,1.510000,1.600000,1.600000,20800
2020-03-03,1.510000,1.610000,1.510000,1.600000,1.600000,18900
2020-03-04,1.560000,1.690000,1.550000,1.550000,1.550000,12000
2020-03-05,1.540000,1.570000,1.500000,1.560000,1.560000,67100
2020-03-06,1.510000,1.560000,1.500000,1.505000,1.505000,118800
2020-03-09,1.440000,1.440000,1.320000,1.340000,1.340000,24000
2020-03-10,1.310000,1.360000,1.300000,1.360000,1.360000,44700
2020-03-11,1.350000,1.420000,1.300000,1.300000,1.300000,24400
2020-03-12,1.300000,1.300000,0.970000,1.180000,1.180000,89200
2020-03-13,1.050000,1.165000,1.025000,1.130000,1.130000,25300
2020-03-16,0.950000,1.080000,0.940000,0.960000,0.960000,40000
2020-03-17,0.980000,1.030000,0.950000,0.950000,0.950000,22000
2020-03-18,0.950000,1.000000,0.860000,0.890000,0.890000,52500
2020-03-19,0.820000,0.980000,0.801000,0.848000,0.848000,41700
2020-03-20,0.900000,0.920000,0.870000,0.870000,0.870000,15300
2020-03-23,0.870000,0.900000,0.800000,0.890000,0.890000,103900
2020-03-24,0.900000,1.150000,0.900000,1.020000,1.020000,123800
2020-03-25,1.140000,1.140000,0.960000,1.040000,1.040000,109000
2020-03-26,1.090000,1.150000,1.042000,1.092000,1.092000,252600
2020-03-27,1.100000,1.160000,1.020000,1.020000,1.020000,41400
2020-03-30,1.050000,1.070000,1.010000,1.020000,1.020000,37600
