Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,23.400000,23.719999,23.350000,23.719999,23.463659,2487100
2020-01-03,23.230000,23.459999,23.105000,23.299999,23.048199,2557100
2020-01-06,23.150000,23.379999,23.145000,23.360001,23.107552,1170600
2020-01-07,23.480000,23.480000,22.990000,23.000000,22.751440,2479900
2020-01-08,22.950001,23.350000,22.709999,23.299999,23.048199,1828300
2020-01-09,23.500000,23.799999,23.200001,23.209999,22.959171,1337100
2020-01-10,23.250000,23.290001,22.950001,23.000000,22.751440,1288400
2020-01-13,23.040001,23.840000,23.040001,23.600000,23.344957,2002500
2020-01-14,23.680000,23.870001,23.600000,23.700001,23.443876,1423700
2020-01-15,23.760000,23.959999,23.500000,23.580000,23.325172,1437900
2020-01-16,23.700001,23.750000,23.250000,23.650000,23.394417,2209000
2020-01-17,23.879999,24.190001,23.680000,24.180000,23.918690,1890000
2020-01-21,24.090000,24.100000,23.670000,23.910000,23.651606,1301600
2020-01-22,24.070000,24.139999,23.520000,23.600000,23.344957,1922100
2020-01-23,23.480000,23.480000,22.930000,23.110001,22.860252,2087000
2020-01-24,23.270000,23.400000,22.570000,22.610001,22.365656,1986200
2020-01-27,21.715000,22.340000,21.580000,22.209999,21.969978,2640200
2020-01-28,22.350000,22.350000,22.120001,22.270000,22.029331,2384600
2020-01-29,22.500000,22.650000,22.364000,22.420000,22.177710,1165000
2020-01-30,22.200001,22.389999,21.684999,22.000000,21.762247,2430000
2020-01-31,21.830000,22.030001,21.600000,21.719999,21.485273,2119800
2020-02-03,21.900000,22.430000,21.850000,22.180000,21.940304,2021900
2020-02-04,22.510000,23.500000,22.459999,23.230000,22.978954,3439000
2020-02-05,23.480000,23.549999,22.690001,22.799999,22.553602,1084600
2020-02-06,23.000000,23.790001,23.000000,23.639999,23.384523,2778200
2020-02-07,23.590000,23.930000,23.270000,23.760000,23.503227,2929400
2020-02-10,23.700001,23.750000,23.299999,23.500000,23.246037,1920900
2020-02-11,23.639999,24.219999,23.639999,23.930000,23.671391,2198900
2020-02-12,24.000000,24.660000,24.000000,24.650000,24.383610,1860900
2020-02-13,24.430000,24.430000,23.870001,24.360001,24.096745,2220600
2020-02-14,24.309999,24.350000,23.950001,24.020000,23.760418,2144500
2020-02-18,24.040001,24.860001,24.000000,24.400000,24.136311,1990500
2020-02-19,24.299999,24.799999,24.299999,24.799999,24.531988,1494200
2020-02-20,24.780001,25.270000,24.770000,25.170000,24.897989,2856000
2020-02-21,25.049999,25.049999,24.570000,24.719999,24.452852,1291000
2020-02-24,23.760000,24.129999,23.520000,24.100000,23.839554,4263500
2020-02-25,24.440001,24.780001,23.565001,23.790001,23.532904,2903800
2020-02-26,23.860001,24.030001,23.629999,23.760000,23.503227,2750600
2020-02-27,23.500000,23.978001,23.235001,23.330000,23.077875,1618400
2020-02-28,22.809999,23.500000,22.510000,23.459999,23.206469,3957400
2020-03-02,23.490000,24.730000,23.490000,24.709999,24.442961,3086000
2020-03-03,24.889999,25.100000,24.230000,24.510000,24.245123,2932600
2020-03-04,24.840000,26.010000,24.840000,25.980000,25.699236,3145700
2020-03-05,25.520000,26.650000,25.510000,26.389999,26.104805,4015500
2020-03-06,25.790001,26.660000,25.530001,26.600000,26.312536,3865600
2020-03-09,25.000000,27.145000,25.000000,27.049999,26.757671,4610600
2020-03-10,27.350000,27.840000,26.969999,27.700001,27.400650,3710800
2020-03-11,27.389999,28.059999,27.219999,27.500000,27.202810,2994000
2020-03-12,25.790001,26.639999,23.510000,25.889999,25.610209,5194500
2020-03-13,26.580000,27.049999,24.580000,25.600000,25.323343,3255800
2020-03-16,23.799999,25.719999,23.000000,25.120001,24.848532,3036100
2020-03-17,25.250000,27.146999,25.120001,26.000000,25.719021,4475200
2020-03-18,25.059999,25.209999,23.290001,25.200001,24.927666,4128500
2020-03-19,25.030001,25.200001,24.000000,24.469999,24.205555,2907900
2020-03-20,24.680000,25.290001,24.090000,24.690001,24.423178,3841200
2020-03-23,24.920000,24.959999,23.520000,23.620001,23.364742,2235700
2020-03-24,24.280001,24.959999,24.250000,24.520000,24.255014,3851800
2020-03-25,24.549999,25.830000,24.430000,24.629999,24.363825,3166300
2020-03-26,24.799999,26.219999,24.704000,25.820000,25.540964,2472200
2020-03-27,25.219999,25.600000,24.910000,25.510000,25.234316,1894300
2020-03-30,25.750000,26.195000,25.389999,25.780001,25.501398,2459300
